region,rvalue-s,pvalue-s,fdr-pvalue-s,rvalue,pvalue,fdr-pvalue
A11m_L,0.07954308843760478,0.31585376666217424,0.6287732662949036,0.0795518054545031,0.3158005668305931,0.6160537164027712
A13_L,-0.0594723038852481,0.45361451109117845,0.7176491096148752,-0.05326739352501015,0.5021582869242758,0.6986550078946445
47l_L,-0.05572733466955644,0.4825938101072593,0.7233455296330051,-0.09418305149652391,0.23468338673892625,0.5825447979081074
A4hf_L,-0.14106387317273042,0.07427926292585722,0.38872285183856753,-0.13339531024012516,0.09161180049683584,0.4366179427934304
A6cdl_L,-0.1809857071914864,0.021586553289193473,0.23823457696050757,-0.1675653821926421,0.03361620882094377,0.3012012310356562
A4ul_L,-0.19318761265707973,0.014074672571131734,0.23823457696050757,-0.17291895293226184,0.028267722070425827,0.2960800520256456
A4t_L,-0.10459802886061427,0.18667344794462995,0.5275247051322538,-0.08255462426204459,0.2978212069701506,0.606472276011943
A4tl_L,-0.07952289214753556,0.3159770467321971,0.6287732662949036,-0.1005405306272389,0.20444314764513635,0.5724408134063818
A6cvl_L,0.10659024861672758,0.17837426886125893,0.5275247051322538,0.09177763918536665,0.24690508591459484,0.5825447979081074
3ll_L,-0.07375257657608839,0.35247952104399005,0.6691136670665574,-0.09088656529481137,0.2515427176687978,0.5825447979081074
A4ll_L,-0.19727159102750463,0.012131666495655344,0.23823457696050757,-0.21629540789440987,0.005854944770368989,0.2960800520256456
A38m_L,-0.011845124125594821,0.8814495490011434,0.9430875857800902,-0.04197026938494972,0.5970645447737353,0.7437877100704744
42_L,-0.1655619730266887,0.035827083690590095,0.29475763717548753,-0.1614170709841622,0.040792909490550124,0.326343275924401
TE1.2_L,-0.16225699441607638,0.039742433438396584,0.3055165136242155,-0.1540933658858242,0.05097815912054632,0.3557433838206412
A22c_L,0.009682678496040974,0.9029742798245999,0.9540860315127848,0.05076206327619194,0.5225028366525732,0.7050640687360025
A38l_L,-0.05576488215403957,0.482298399544138,0.7233455296330051,-0.06575698788087597,0.4072408649864564,0.6515853839783302
A22r_L,-0.16467477885579102,0.03684470464693594,0.29475763717548753,-0.16342463878618751,0.03831993510882076,0.31791353571762404
A21c_L,-0.1408994176678811,0.07462090459401073,0.38872285183856753,-0.1150091847971681,0.14629112704086933,0.48437439654474845
A21r_L,-0.12689184791273245,0.10870913203469448,0.41984216509950967,-0.1266714450512784,0.1093296278540941,0.44526975707849237
A37dl_L,-0.1055985424285175,0.18247086676106108,0.5275247051322538,-0.10742488914888794,0.17497935516259175,0.5278810308157854
aSTS_L,-0.1443111480974307,0.06778883536634861,0.38216168366231873,-0.169371841946098,0.03172286271703345,0.2960800520256456
