region,rvalue-s,pvalue-s,fdr-pvalue-s,rvalue,pvalue,fdr-pvalue
A4ul_L,-0.1273665007098965,0.012608789477753474,0.31685829451374303,-0.11218473534608582,0.028145210874980446,0.3863444784359175
A4t_L,-0.08481413916159555,0.09743710290897865,0.5075793267816562,-0.06429122767349997,0.20933698758049865,0.6045783676204581
A4tl_L,-0.029902451193813337,0.5596104756702671,0.8527397724499308,-0.04973878187379859,0.3316347039276628,0.730492478733748
A6cvl_L,0.047122483560959924,0.3577285893949095,0.7750440838497957,0.04325079347673254,0.39863416016027375,0.7675839199821332
3ll_L,-0.06979644747134778,0.1728379093843686,0.6244466403564285,-0.0767924849047361,0.13357238478934771,0.5754511569245464
A4ll_L,-0.10676947718446032,0.03673799959416509,0.3480643403884401,-0.10957172791012848,0.03204806531569403,0.3863444784359175
A38m_L,-0.0011354466221826737,0.98232949603905,0.9867345610437094,-0.0303595086438904,0.5536217228766784,0.8189369234321734
42_L,-0.0726084851731165,0.15613123864878706,0.6213575334817093,-0.07109202876963441,0.1649823533661785,0.5905786138404719
TE1.2_L,-0.16156996205798638,0.0015112207284871393,0.1692567215905596,-0.14214341415382306,0.005321936739180855,0.29802845739412787
A22c_L,-0.059642285705225215,0.24424405333358398,0.6672032676429611,-0.020386905116143814,0.6908389340516207,0.8645135264109666
A38l_L,-0.01523955983443895,0.7662477994660676,0.9183570228089439,-0.018553877849588143,0.7173887597320673,0.8775884344184438
A22r_L,-0.17397836000313008,0.00062664747528179,0.14036903446312096,-0.16748717683315487,0.0010006398795472987,0.22414333301859493
A21c_L,-0.031442040468382254,0.5395634521203795,0.8451903026221329,-0.02509475313862907,0.6244269951067367,0.8477069509327819
A21r_L,-0.033111729633669686,0.5182350544847997,0.8451903026221329,-0.040607741075205775,0.4281050582326495,0.7767519976200937
A37dl_L,-0.02189711980946123,0.6692441566956651,0.8729190851746559,-0.010800761293474443,0.833128939043401,0.9377933786217177
aSTS_L,-0.11562659452675852,0.023632237495116757,0.31685829451374303,-0.11808175432531394,0.020808338070292236,0.35854367136503545
A20iv_L,0.0049051647364082435,0.9237725276084673,0.9735616614002531,-0.02197009106216263,0.668207422878028,0.8553055012838758
A37elv_L,-0.032226694038881294,0.5294860912978149,0.8451903026221329,-0.069606965791949,0.1740097701494248,0.5905786138404719
A20r_L,0.031949236676216845,0.5330385735646657,0.8451903026221329,0.006408079504245151,0.9005235831894691,0.9648158499370941
A20il_L,-0.006944072984582336,0.8922516501463187,0.9562888499175856,-0.012432098458430709,0.8083810753064017,0.923864086064459
A37vl_L,-0.03163599183351142,0.5370636472434379,0.8451903026221329,-0.027959635201361185,0.5854103830446351,0.8300313910828475
A20cl_L,0.05240656384691147,0.30632325044410774,0.714973805835403,0.020460728427368798,0.6897773010312678,0.8645135264109666
A20cv_L,-0.020097586256565988,0.6950053738922428,0.877044159281071,-0.036922883545517704,0.4712301895873257,0.793650845620759
A20rv_L,-0.029023898375445015,0.5712091680456759,0.8583965818222788,-0.03293885470661748,0.5204230158688649,0.8095469135737897
A37mv_L,0.020483676698503258,0.6894474119220204,0.877044159281071,0.05557378583519688,0.2779730059532151,0.6996174531856201
A37lv_L,-0.019963678755454146,0.6969368765715653,0.877044159281071,-0.02795529946069632,0.5854685704959371,0.8300313910828475
36r_L,-0.059844442100234894,0.24264621415182092,0.6672032676429611,-0.10015181973382581,0.05016786037631663,0.44107676679036034
36c_L,-0.05383126126941377,0.2933425819002455,0.714973805835403,-0.05083619895381125,0.32106396104390045,0.7293458828909049
TL_L,-0.05113549879850151,0.3182194666179398,0.7273587808410052,-0.06362066147071106,0.21413695854489828,0.6071731482792052
34_L,-0.05239638391473506,0.30641734535802984,0.714973805835403,-0.07569491549278855,0.13923154923786685,0.5754511569245464
TI_L,0.01415264584454852,0.7824856625150698,0.9183570228089439,-0.04268388850522925,0.4048506799813255,0.7675839199821332
TH_L,-0.07964646046311737,0.1196866854697519,0.5414666353252462,-0.07919125391055977,0.12182266142803767,0.5685057533308425
rpSTS_L,-0.06389258473939068,0.21218106388070304,0.6626065024500135,-0.03335651097123875,0.5151451445442041,0.8095469135737897
cpSTS_L,-0.05506691443438548,0.2823863425155046,0.714973805835403,-0.052255889084936356,0.30771791234845075,0.7293458828909049
A7r_L,-0.06291215175977932,0.2192938952945654,0.6626065024500135,-0.05887690886903977,0.25036018563069856,0.6521009486194939
A7c_L,-0.10261427200426781,0.0447563259431434,0.385592961971697,-0.1007571089102124,0.04878943382773987,0.44107676679036034
A5l_L,0.03248589127337387,0.5261782743361334,0.8451903026221329,0.030095774853012673,0.5570735687936011,0.8189369234321734
A7pc_L,-0.0021816025291894574,0.9660560280847608,0.9747592355449838,-0.008021390084541682,0.8756616955641163,0.9530583499216322
A7ip_L,-0.019114156972579722,0.7092356755607456,0.8826043962533723,-0.02957565766011884,0.5639115043938396,0.8189369234321734
A39c_L,-0.010830075492033957,0.832682699271069,0.9333855697181497,0.0006163963219120589,0.9904067183486406,0.9948480040811457
A39rd_L,-0.022073344905529584,0.6667415282239524,0.8729190851746559,-0.039090073162724774,0.4455833482814165,0.7834614390150335
A40rd_L,-0.00426561101876263,0.933686812841414,0.9735616614002531,0.0003283392245055351,0.9948898059710151,0.9948898059710151
